,episode,scene_id,seed,revealed,reached,timeout,unique_cells_covered,reward,collisions,decision_steps
131,131,1,42,True,True,False,193,157.105,18,304
132,132,1,42,True,True,False,15,34.568,0,15
133,133,1,42,True,True,False,49,57.753,4,56
134,134,1,42,True,True,False,69,61.654,6,142
135,135,1,42,True,True,False,20,37.816,1,22
136,136,1,42,True,True,False,50,58.556,4,64
137,137,1,42,True,True,False,7,26.248,0,7
138,138,1,42,True,True,False,11,29.957,0,12
139,139,1,42,True,True,False,101,80.851,15,170
140,140,1,42,False,False,True,169,60.925,25,520
141,141,1,42,True,True,False,15,34.171,0,15
142,142,1,42,True,True,False,47,59.608,3,55
143,143,1,42,True,True,False,137,128.542,10,179
144,144,1,42,True,True,False,91,72.191,11,182
145,145,1,42,True,True,False,197,125.694,26,413
146,146,1,42,True,True,False,131,106.216,17,215
147,147,1,42,True,True,False,15,33.676,0,16
148,148,1,42,True,True,False,16,34.521,0,17
149,149,1,42,True,True,False,121,115.914,9,162
150,150,1,42,True,True,False,17,36.079,0,18
151,151,1,42,True,True,False,143,138.449,10,179
152,152,1,42,True,True,False,57,69.618,3,69
153,153,1,42,True,True,False,42,52.314,3,56
154,154,1,42,True,True,False,11,30.522,0,11
155,155,1,42,True,True,False,16,35.005,0,17
156,156,1,42,True,True,False,42,45.356,4,62
157,157,1,42,True,True,False,46,58.335,3,56
158,158,1,42,True,True,False,59,62.845,4,66
159,159,1,42,True,True,False,14,33.066,0,15
160,160,1,42,False,False,True,166,-64.1,27,520
161,161,1,42,True,True,False,41,50.776,4,51
162,162,1,42,True,True,False,53,65.053,3,63
163,163,1,42,True,True,False,133,-512.759,14,331
164,164,1,42,True,True,False,48,58.073,3,55
165,165,1,42,True,True,False,14,32.262,0,14
166,166,1,42,True,True,False,87,94.069,5,101
167,167,1,42,True,True,False,113,63.714,26,215
168,168,1,42,True,True,False,51,-9.212,26,89
169,169,1,42,False,False,True,138,61.65,24,520
170,170,1,42,True,True,False,132,132.539,8,169
171,171,1,42,True,True,False,72,82.062,4,82
172,172,1,42,True,True,False,111,114.788,6,128
173,173,1,42,True,True,False,156,119.606,13,342
174,174,1,42,True,True,False,54,63.276,3,62
175,175,1,42,True,True,False,161,161.106,8,190
176,176,1,42,True,True,False,106,113.582,5,120
177,177,1,42,True,True,False,13,31.801,0,14
178,178,1,42,True,True,False,18,-2105.537,14,132
179,179,1,42,False,False,True,187,66.25,32,520
180,180,1,42,True,True,False,91,89.334,4,115
181,181,1,42,True,True,False,13,32.783,0,13
182,182,1,42,True,True,False,14,32.646,0,14
183,183,1,42,True,True,False,9,-6739.879,0,176
184,184,1,42,True,True,False,10,29.452,0,10
185,185,1,42,True,True,False,18,-221.506,14,63
186,186,1,42,True,True,False,65,65.907,8,91
187,187,1,42,True,True,False,69,69.755,6,84
188,188,1,42,False,False,True,215,-52.025,111,520
189,189,1,42,True,True,False,52,62.48,3,59
190,190,1,42,True,True,False,46,56.758,3,52
191,191,1,42,True,True,False,114,102.872,7,215
192,192,1,42,True,True,False,121,107.313,12,169
193,193,1,42,True,True,False,242,200.497,18,412
194,194,1,42,True,False,True,188,58.717,34,520
