,episode,scene_id,seed,revealed,reached,timeout,unique_cells_covered,reward,collisions,decision_steps
131,131,2,42,True,True,False,195,168.172,15,310
132,132,2,42,True,True,False,59,73.004,2,68
133,133,2,42,True,True,False,28,45.063,1,30
134,134,2,42,True,True,False,24,40.186,1,24
135,135,2,42,True,True,False,55,50.752,4,67
136,136,2,42,True,True,False,75,80.688,5,103
137,137,2,42,True,True,False,27,43.265,1,27
138,138,2,42,True,True,False,59,71.677,2,71
139,139,2,42,True,True,False,18,32.056,2,23
140,140,2,42,True,True,False,57,49.078,4,63
141,141,2,42,True,True,False,16,33.078,1,19
142,142,2,42,True,True,False,74,78.383,4,89
143,143,2,42,False,False,True,110,-62.075,58,520
144,144,2,42,True,True,False,64,73.235,4,75
145,145,2,42,True,True,False,180,164.155,13,243
146,146,2,42,True,True,False,28,44.625,1,34
147,147,2,42,True,True,False,167,166.147,5,211
148,148,2,42,True,True,False,171,174.569,6,202
149,149,2,42,True,True,False,101,101.893,6,111
150,150,2,42,True,True,False,36,52.423,1,37
151,151,2,42,True,True,False,38,39.676,3,54
152,152,2,42,True,True,False,47,62.096,2,51
153,153,2,42,True,True,False,45,58.563,2,50
154,154,2,42,True,True,False,28,43.893,1,29
155,155,2,42,True,True,False,69,75.595,3,77
156,156,2,42,True,True,False,36,51.495,1,41
157,157,2,42,True,True,False,20,36.113,1,21
158,158,2,42,False,False,True,140,61.775,23,520
159,159,2,42,True,True,False,120,93.877,17,210
160,160,2,42,True,True,False,57,62.527,5,70
161,161,2,42,True,True,False,124,4.921,45,430
162,162,2,42,True,True,False,38,52.193,2,47
163,163,2,42,True,True,False,35,50.601,2,40
164,164,2,42,True,True,False,8,27.818,0,7
165,165,2,42,True,True,False,46,58.05,3,55
166,166,2,42,True,True,False,133,5.973,52,287
167,167,2,42,True,True,False,48,60.622,2,59
168,168,2,42,True,True,False,99,94.396,8,121
169,169,2,42,True,True,False,107,38.014,30,317
170,170,2,42,True,True,False,26,38.832,2,28
171,171,2,42,True,True,False,63,75.879,2,67
172,172,2,42,True,True,False,25,35.505,3,33
173,173,2,42,True,True,False,23,39.565,1,24
174,174,2,42,True,True,False,85,15.823,26,313
175,175,2,42,True,True,False,102,94.367,5,127
176,176,2,42,True,True,False,21,37.465,1,21
177,177,2,42,True,True,False,25,40.635,1,26
178,178,2,42,True,True,False,42,51.749,3,47
179,179,2,42,True,True,False,29,39.585,3,34
180,180,2,42,True,True,False,32,35.145,5,44
181,181,2,42,True,True,False,143,134.971,10,183
182,182,2,42,True,True,False,65,70.472,5,100
183,183,2,42,True,True,False,17,32.867,1,19
184,184,2,42,True,True,False,151,138.008,10,241
185,185,2,42,True,True,False,142,120.782,13,229
186,186,2,42,True,True,False,29,46.795,1,31
187,187,2,42,True,True,False,21,36.558,1,21
188,188,2,42,True,True,False,161,137.926,12,271
189,189,2,42,True,True,False,131,91.572,21,286
190,190,2,42,True,True,False,89,55.167,16,176
191,191,2,42,True,True,False,69,77.323,4,86
192,192,2,42,True,True,False,17,32.67,1,19
193,193,2,42,True,True,False,24,41.722,1,26
194,194,2,42,True,True,False,69,78.876,3,81
195,195,2,42,True,True,False,143,134.472,9,200
196,196,2,42,True,True,False,77,69.579,9,95
197,197,2,42,True,True,False,21,36.352,1,23
198,198,2,42,True,True,False,23,39.354,1,24
199,199,2,42,True,True,False,151,104.51,20,373
200,200,2,42,True,True,False,19,36.386,1,21
201,201,2,42,True,True,False,27,42.875,1,29
202,202,2,42,True,True,False,32,14.795,4,74
203,203,2,42,True,True,False,192,169.331,13,368
204,204,2,42,True,True,False,17,29.884,2,20
205,205,2,42,True,True,False,123,119.859,8,175
206,206,2,42,True,True,False,119,117.788,7,184
207,207,2,42,True,True,False,113,114.78,6,136
208,208,2,42,True,True,False,20,36.434,1,21
209,209,2,42,True,True,False,109,24.333,34,342
210,210,2,42,True,True,False,61,69.267,4,68
211,211,2,42,True,True,False,94,103.056,4,113
212,212,2,42,True,True,False,31,45.762,2,35
213,213,2,42,False,False,True,155,20.175,43,520
214,214,2,42,True,True,False,33,48.896,1,35
215,215,2,42,True,True,False,51,57.31,4,71
216,216,2,42,True,True,False,14,33.741,0,14
217,217,2,42,True,True,False,47,53.855,5,61
218,218,2,42,True,True,False,50,44.664,5,85
219,219,2,42,True,True,False,30,42.391,2,33
220,220,2,42,True,True,False,78,0.479,10,108
221,221,2,42,True,True,False,61,69.118,4,66
222,222,2,42,True,True,False,30,5.774,2,121
223,223,2,42,True,True,False,59,68.074,3,69
