,episode,scene_id,seed,revealed,reached,timeout,unique_cells_covered,reward,collisions,decision_steps
353,353,2,42,True,True,False,19,38.363,0,20
354,354,2,42,False,False,True,158,-21.275,65,520
355,355,2,42,True,True,False,147,139.233,8,263
356,356,2,42,True,True,False,110,39.777,24,277
357,357,2,42,True,True,False,39,51.042,2,41
358,358,2,42,True,True,False,8,27.706,0,8
359,359,2,42,True,True,False,216,154.467,24,390
360,360,2,42,True,True,False,91,96.401,5,118
361,361,2,42,True,True,False,13,31.424,0,17
362,362,2,42,True,True,False,116,104.873,11,179
363,363,2,42,True,True,False,13,32.596,0,14
364,364,2,42,True,True,False,19,34.335,1,21
365,365,2,42,True,True,False,11,29.683,0,12
366,366,2,42,True,True,False,14,33.234,0,14
367,367,2,42,False,False,True,192,81.325,30,520
368,368,2,42,True,True,False,184,168.555,10,264
369,369,2,42,True,True,False,10,29.79,0,11
370,370,2,42,True,True,False,7,26.443,0,7
371,371,2,42,True,True,False,76,86.415,3,87
372,372,2,42,False,False,True,163,41.2,36,520
373,373,2,42,True,True,False,23,41.564,0,27
374,374,2,42,True,True,False,8,26.884,0,9
375,375,2,42,True,True,False,79,91.296,3,87
376,376,2,42,True,True,False,45,44.59,7,74
377,377,2,42,True,True,False,11,30.564,0,12
378,378,2,42,True,True,False,91,89.24,8,133
379,379,2,42,True,True,False,19,33.562,1,21
380,380,2,42,True,True,False,73,77.159,6,84
381,381,2,42,False,False,True,93,-124.4,67,520
382,382,2,42,True,True,False,19,34.66,1,21
383,383,2,42,True,True,False,10,29.541,0,10
384,384,2,42,True,True,False,45,58.665,2,49
385,385,2,42,True,True,False,110,119.06,4,128
386,386,2,42,True,True,False,22,37.739,1,24
387,387,2,42,True,True,False,44,53.318,4,65
388,388,2,42,True,True,False,10,29.797,0,11
389,389,2,42,True,True,False,72,85.546,2,83
390,390,2,42,True,True,False,78,79.639,6,104
391,391,2,42,True,True,False,20,38.226,0,21
392,392,2,42,True,True,False,78,90.135,3,84
393,393,2,42,True,True,False,14,32.727,0,15
394,394,2,42,True,True,False,32,43.75,2,35
395,395,2,42,True,True,False,7,26.812,0,7
396,396,2,42,True,True,False,8,26.877,0,8
397,397,2,42,False,False,True,159,63.125,26,520
398,398,2,42,True,True,False,68,75.742,3,72
399,399,2,42,True,True,False,151,161.093,4,169
400,400,2,42,True,True,False,71,15.565,26,200
401,401,2,42,True,True,False,75,61.241,13,124
402,402,2,42,True,True,False,74,81.928,4,80
403,403,2,42,False,False,True,133,-12.25,42,520
404,404,2,42,False,False,True,217,135.125,22,520
405,405,2,42,True,True,False,49,54.78,5,70
406,406,2,42,True,True,False,82,94.697,3,92
407,407,2,42,True,True,False,26,41.267,1,28
408,408,2,42,True,True,False,72,86.014,2,78
409,409,2,42,True,True,False,58,50.736,8,103
410,410,2,42,True,True,False,12,31.6,0,14
411,411,2,42,True,True,False,16,35.667,0,16
412,412,2,42,True,True,False,14,32.362,0,14
413,413,2,42,True,True,False,15,33.54,0,16
414,414,2,42,True,True,False,59,71.637,3,71
415,415,2,42,True,True,False,131,123.456,11,161
416,416,2,42,False,False,True,190,152.925,7,520
417,417,2,42,True,True,False,29,41.548,2,36
418,418,2,42,True,True,False,80,81.856,7,117
419,419,2,42,False,False,True,130,-35.65,50,520
420,420,2,42,True,True,False,34,47.235,2,41
421,421,2,42,True,True,False,22,38.797,1,23
422,422,2,42,True,True,False,40,54.896,2,46
423,423,2,42,True,True,False,166,139.184,14,327
424,424,2,42,False,False,True,157,44.475,31,520
425,425,2,42,True,True,False,25,39.165,1,29
426,426,2,42,True,True,False,193,179.042,6,296
427,427,2,42,True,True,False,150,105.354,20,340
428,428,2,42,False,False,True,217,149.675,19,520
429,429,2,42,True,True,False,12,31.565,0,13
430,430,2,42,True,True,False,29,38.058,1,36
431,431,2,42,True,True,False,25,40.931,1,30
